feature,family,lag,volume_normalized,target,horizon,target_kind,correlation,abs_correlation,n_samples
ES_pct_8,ES,8,False,ES_fwd_ret_360,360,signed,-0.003339445972163558,0.003339445972163558,1118760
ES_minus_SPX_pct_20,ES_minus_SPX,20,False,ES_fwd_ret_240,240,signed,-0.0033373327470542754,0.0033373327470542754,1147164
ES_minus_SPY_pct_360_per_ESvol,ES_minus_SPY,360,True,ES_fwd_up_120,120,binary,0.0033351472200761003,0.0033351472200761003,1044234
SPY_pct_12_per_ESvol,SPY,12,True,ES_fwd_ret_360,360,signed,-0.0033321642025518476,0.0033321642025518476,1098253
ES_pct_2,ES,2,False,ES_fwd_up_120,120,binary,-0.00332932983781355,0.00332932983781355,1137842
SPY_minus_SPX_pct_120,SPY_minus_SPX,120,False,ES_fwd_up_360,360,binary,-0.003319965144830013,0.003319965144830013,1057526
SPX_pct_2,SPX,2,False,ES_fwd_ret_120,120,signed,-0.003317721898531583,0.003317721898531583,1183458
SPY_pct_2,SPY,2,False,ES_fwd_up_360,360,binary,-0.0033166639568604083,0.0033166639568604083,1087847
SPX_pct_20_per_ESvol,SPX,20,True,ES_fwd_up_60,60,binary,-0.0033088478435579372,0.0033088478435579372,1136034
SPY_pct_8,SPY,8,False,ES_fwd_ret_360,360,signed,-0.0033071888635654778,0.0033071888635654778,1118760
ES_pct_2,ES,2,False,ES_fwd_up_360,360,binary,-0.0033054615467416172,0.0033054615467416172,1087847
SPX_pct_12,SPX,12,False,ES_fwd_ret_12,12,signed,-0.0032942768252236083,0.0032942768252236083,1209232
ES_minus_SPY_pct_360,ES_minus_SPY,360,False,ES_fwd_up_60,60,binary,-0.003287887567269364,0.003287887567269364,1051677
SPX_pct_20_per_ESvol,SPX,20,True,ES_fwd_ret_360,360,signed,-0.0032845186928313562,0.0032845186928313562,1096181
SPY_minus_SPX_pct_240,SPY_minus_SPX,240,False,ES_fwd_ret_60,60,signed,-0.00327857890359722,0.00327857890359722,1136644
ES_minus_SPX_pct_120,ES_minus_SPX,120,False,ES_fwd_up_60,60,binary,-0.0032714974648197447,0.0032714974648197447,1112751
ES_minus_SPX_pct_60_per_ESvol,ES_minus_SPX,60,True,ES_fwd_ret_60,60,signed,-0.0032548966606761047,0.0032548966606761047,1163476
SPX_pct_1,SPX,1,False,ES_fwd_up_120,120,binary,-0.0032477019292609416,0.0032477019292609416,1138098
SPX_pct_5_per_ESvol,SPX,5,True,ES_fwd_up_60,60,binary,-0.003243038569432685,0.003243038569432685,1139870
SPX_pct_12_per_ESvol,SPX,12,True,ES_fwd_ret_360,360,signed,-0.003220031667427973,0.003220031667427973,1098253
SPX_pct_45_per_ESvol,SPX,45,True,ES_fwd_ret_12,12,signed,-0.0032195109206705854,0.0032195109206705854,1179793
SPY_minus_SPX_pct_120_per_ESvol,SPY_minus_SPX,120,True,ES_fwd_ret_360,360,signed,0.0032154293466960283,0.0032154293466960283,1070281
SPY_pct_60_per_ESvol,SPY,60,True,ES_fwd_ret_12,12,signed,-0.0032152850641516254,0.0032152850641516254,1175908
SPY_pct_20_per_ESvol,SPY,20,True,ES_fwd_ret_360,360,signed,-0.003214492294620215,0.003214492294620215,1096181
ES_minus_SPX_pct_240,ES_minus_SPX,240,False,ES_fwd_up_180,180,binary,0.003206768896720189,0.003206768896720189,1066500
ES_minus_SPX_pct_30,ES_minus_SPX,30,False,ES_fwd_up_240,240,binary,-0.0032066730937486687,0.0032066730937486687,1108107
ES_minus_SPX_pct_20,ES_minus_SPX,20,False,ES_fwd_up_240,240,binary,-0.0032049594572345266,0.0032049594572345266,1110678
SPY_pct_30_per_ESvol,SPY,30,True,ES_fwd_ret_240,240,signed,-0.0031981589856713184,0.0031981589856713184,1124639
ES_minus_SPX_pct_30,ES_minus_SPX,30,False,ES_fwd_ret_60,60,signed,-0.0031928815548827993,0.0031928815548827993,1191874
SPX_pct_60_per_ESvol,SPX,60,True,ES_fwd_up_120,120,binary,-0.0031830428517797046,0.0031830428517797046,1120869
SPX_pct_8_per_ESvol,SPX,8,True,ES_fwd_ret_60,60,signed,-0.003179112048119261,0.003179112048119261,1176944
SPX_pct_45_per_ESvol,SPX,45,True,ES_fwd_up_360,360,binary,-0.0031783684926027086,0.0031783684926027086,1074658
SPY_minus_SPX_pct_300_per_ESvol,SPY_minus_SPX,300,True,ES_fwd_ret_120,120,signed,0.0031777112728465693,0.0031777112728465693,1085777
ES_minus_SPX_pct_180_per_ESvol,ES_minus_SPX,180,True,ES_fwd_up_120,120,binary,0.003175913517604119,0.003175913517604119,1090196
SPX_pct_240,SPX,240,False,ES_fwd_up_180,180,binary,-0.0031745312557437087,0.0031745312557437087,1066500
SPY_minus_SPX_pct_300_per_ESvol,SPY_minus_SPX,300,True,ES_fwd_up_60,60,binary,0.0031702814416028255,0.0031702814416028255,1064789
SPY_pct_12_per_ESvol,SPY,12,True,ES_fwd_ret_60,60,signed,-0.003169795450690625,0.003169795450690625,1175908
SPY_pct_12_per_ESvol,SPY,12,True,ES_fwd_up_180,180,binary,-0.0031604701741899796,0.0031604701741899796,1122751
ES_minus_SPX_pct_240,ES_minus_SPX,240,False,ES_fwd_ret_12,12,signed,-0.00316003209958901,0.00316003209958901,1149268
SPY_pct_1,SPY,1,False,ES_fwd_ret_120,120,signed,-0.0031440593900867904,0.0031440593900867904,1183721
SPY_minus_SPX_pct_30,SPY_minus_SPX,30,False,ES_fwd_up_240,240,binary,-0.0031414138983042756,0.0031414138983042756,1108107
SPX_pct_1,SPX,1,False,ES_fwd_ret_120,120,signed,-0.003140753722994155,0.003140753722994155,1183721
SPY_pct_45_per_ESvol,SPY,45,True,ES_fwd_up_60,60,binary,-0.003136327282255136,0.003136327282255136,1129664
ES_pct_45_per_ESvol,ES,45,True,ES_fwd_up_60,60,binary,-0.0031278931725258444,0.0031278931725258444,1129664
SPY_minus_SPX_pct_20,SPY_minus_SPX,20,False,ES_fwd_ret_180,180,signed,-0.0031262738796661205,0.0031262738796661205,1162944
ES_minus_SPX_pct_30,ES_minus_SPX,30,False,ES_fwd_up_60,60,binary,-0.0031253107166402255,0.0031253107166402255,1135617
SPX_pct_8_per_ESvol,SPX,8,True,ES_fwd_up_120,120,binary,-0.003122988831203429,0.003122988831203429,1134142
SPY_minus_SPX_pct_2,SPY_minus_SPX,2,False,ES_fwd_up_12,12,binary,-0.003121670858609697,0.003121670858609697,1105354
ES_minus_SPY_pct_360_per_ESvol,ES_minus_SPY,360,True,ES_fwd_up_240,240,binary,0.0031137065986526404,0.0031137065986526404,1021217
SPY_pct_45_per_ESvol,SPY,45,True,ES_fwd_up_360,360,binary,-0.0031124910418040435,0.0031124910418040435,1074658
ES_minus_SPX_pct_120_per_ESvol,ES_minus_SPX,120,True,ES_fwd_ret_360,360,signed,0.003105478043470247,0.003105478043470247,1070281
SPX_pct_1,SPX,1,False,ES_fwd_up_360,360,binary,-0.0031011454549321658,0.0031011454549321658,1088106
SPY_minus_SPX_pct_300,SPY_minus_SPX,300,False,ES_fwd_up_12,12,binary,-0.003094247362748991,0.003094247362748991,1031310
ES_minus_SPY_pct_300_per_ESvol,ES_minus_SPY,300,True,ES_fwd_up_60,60,binary,0.0030887892053561915,0.0030887892053561915,1064789
ES_pct_240,ES,240,False,ES_fwd_ret_12,12,signed,-0.0030870034979305484,0.0030870034979305484,1149268
ES_pct_1,ES,1,False,ES_fwd_ret_120,120,signed,-0.003086319961515771,0.003086319961515771,1183721
SPY_pct_120_per_ESvol,SPY,120,True,ES_fwd_ret_120,120,signed,-0.003086231911289343,0.003086231911289343,1132396
SPY_minus_SPX_pct_8,SPY_minus_SPX,8,False,ES_fwd_ret_12,12,signed,-0.0030845317565377475,0.0030845317565377475,1210284
SPY_pct_120,SPY,120,False,ES_fwd_up_180,180,binary,-0.003083309906725897,0.003083309906725897,1097246
ES_minus_SPX_pct_45_per_ESvol,ES_minus_SPX,45,True,ES_fwd_up_12,12,binary,-0.0030813341034774885,0.0030813341034774885,1092638
ES_pct_45_per_ESvol,ES,45,True,ES_fwd_up_12,12,binary,-0.003080385670808387,0.003080385670808387,1092638
SPY_minus_SPX_pct_20,SPY_minus_SPX,20,False,ES_fwd_up_240,240,binary,-0.0030776058984522017,0.0030776058984522017,1110678
SPX_pct_360_per_ESvol,SPX,360,True,ES_fwd_up_240,240,binary,-0.0030751939605109606,0.0030751939605109606,1021217
ES_pct_5_per_ESvol,ES,5,True,ES_fwd_up_12,12,binary,-0.0030744619854370255,0.0030744619854370255,1102621
SPY_pct_180,SPY,180,False,ES_fwd_up_12,12,binary,0.003061294594343409,0.003061294594343409,1061080
SPY_pct_8_per_ESvol,SPY,8,True,ES_fwd_ret_360,360,signed,-0.0030545163063001035,0.0030545163063001035,1099289
ES_minus_SPY_pct_180_per_ESvol,ES_minus_SPY,180,True,ES_fwd_up_120,120,binary,0.003050179651641735,0.003050179651641735,1090196
ES_pct_8_per_ESvol,ES,8,True,ES_fwd_up_120,120,binary,-0.0030495246518157286,0.0030495246518157286,1134142
SPY_pct_240,SPY,240,False,ES_fwd_ret_12,12,signed,-0.003047537400984616,0.003047537400984616,1149268
ES_pct_180,ES,180,False,ES_fwd_up_12,12,binary,0.00304126042112648,0.00304126042112648,1061080
SPX_pct_30_per_ESvol,SPX,30,True,ES_fwd_up_360,360,binary,-0.00303872074776909,0.00303872074776909,1078498
ES_pct_30_per_ESvol,ES,30,True,ES_fwd_ret_240,240,signed,-0.003035874234231375,0.003035874234231375,1124639
ES_minus_SPX_pct_120_per_ESvol,ES_minus_SPX,120,True,ES_fwd_ret_240,240,signed,0.0030335568477212163,0.0030335568477212163,1101329
SPX_pct_3,SPX,3,False,ES_fwd_up_240,240,binary,-0.0030325341545552977,0.0030325341545552977,1115047
ES_pct_12_per_ESvol,ES,12,True,ES_fwd_ret_360,360,signed,-0.0030211092720665647,0.0030211092720665647,1098253
SPY_pct_2,SPY,2,False,ES_fwd_up_240,240,binary,-0.003009663656146219,0.003009663656146219,1115303
SPX_pct_8_per_ESvol,SPX,8,True,ES_fwd_ret_360,360,signed,-0.003002396147751203,0.003002396147751203,1099289
ES_pct_120,ES,120,False,ES_fwd_up_180,180,binary,-0.002998943088801312,0.002998943088801312,1097246
ES_pct_20_per_ESvol,ES,20,True,ES_fwd_ret_360,360,signed,-0.0029973739685824033,0.0029973739685824033,1096181
SPY_minus_SPX_pct_180_per_ESvol,SPY_minus_SPX,180,True,ES_fwd_ret_180,180,signed,0.0029968134362331022,0.0029968134362331022,1101319
SPY_minus_SPX_pct_300_per_ESvol,SPY_minus_SPX,300,True,ES_fwd_up_120,120,binary,0.0029943179779976046,0.0029943179779976046,1059541
ES_pct_120_per_ESvol,ES,120,True,ES_fwd_ret_120,120,signed,-0.0029917296126339794,0.0029917296126339794,1132396
ES_pct_2,ES,2,False,ES_fwd_up_240,240,binary,-0.0029850720131983643,0.0029850720131983643,1115303
ES_minus_SPX_pct_90,ES_minus_SPX,90,False,ES_fwd_ret_12,12,signed,-0.002981500842158593,0.002981500842158593,1188718
ES_minus_SPY_pct_360_per_ESvol,ES_minus_SPY,360,True,ES_fwd_up_60,60,binary,0.00297938492379464,0.00297938492379464,1049541
SPY_pct_30_per_ESvol,SPY,30,True,ES_fwd_ret_180,180,signed,-0.0029755943371361977,0.0029755943371361977,1140169
ES_pct_300,ES,300,False,ES_fwd_ret_180,180,signed,0.002974099694274163,0.002974099694274163,1089304
SPY_minus_SPX_pct_180_per_ESvol,SPY_minus_SPX,180,True,ES_fwd_up_180,180,binary,0.0029690691359395577,0.0029690691359395577,1079711
ES_minus_SPX_pct_8,ES_minus_SPX,8,False,ES_fwd_ret_12,12,signed,-0.0029647128901829174,0.0029647128901829174,1210284
SPX_pct_60_per_ESvol,SPX,60,True,ES_fwd_ret_12,12,signed,-0.0029639637981612272,0.0029639637981612272,1175908
ES_pct_240,ES,240,False,ES_fwd_up_180,180,binary,-0.002958718099952294,0.002958718099952294,1066500
ES_minus_SPX_pct_20,ES_minus_SPX,20,False,ES_fwd_up_60,60,binary,-0.002958408350025988,0.002958408350025988,1138171
SPX_pct_120_per_ESvol,SPX,120,True,ES_fwd_ret_120,120,signed,-0.002958041490515972,0.002958041490515972,1132396
ES_minus_SPX_pct_45,ES_minus_SPX,45,False,ES_fwd_up_240,240,binary,-0.002949005431123178,0.002949005431123178,1104249
SPX_pct_12_per_ESvol,SPX,12,True,ES_fwd_ret_60,60,signed,-0.0029470966504020115,0.0029470966504020115,1175908
SPY_pct_300,SPY,300,False,ES_fwd_ret_180,180,signed,0.0029460130225433595,0.0029460130225433595,1089304
ES_minus_SPX_pct_20,ES_minus_SPX,20,False,ES_fwd_ret_180,180,signed,-0.002941452531597486,0.002941452531597486,1162944
SPY_minus_SPX_pct_90_per_ESvol,SPY_minus_SPX,90,True,ES_fwd_up_180,180,binary,-0.0029411486768919017,0.0029411486768919017,1102764
ES_minus_SPX_pct_45_per_ESvol,ES_minus_SPX,45,True,ES_fwd_ret_60,60,signed,-0.0029401116481840655,0.0029401116481840655,1167361
ES_pct_30_per_ESvol,ES,30,True,ES_fwd_up_60,60,binary,-0.002938884115846687,0.002938884115846687,1133480
SPY_pct_30_per_ESvol,SPY,30,True,ES_fwd_up_360,360,binary,-0.00293829263459696,0.00293829263459696,1078498
ES_pct_12_per_ESvol,ES,12,True,ES_fwd_ret_60,60,signed,-0.002935989195653025,0.002935989195653025,1175908
SPY_minus_SPX_pct_45,SPY_minus_SPX,45,False,ES_fwd_up_240,240,binary,-0.0029304434228195064,0.0029304434228195064,1104249
SPY_pct_240,SPY,240,False,ES_fwd_up_180,180,binary,-0.0029289009311061565,0.0029289009311061565,1066500
ES_pct_45_per_ESvol,ES,45,True,ES_fwd_up_360,360,binary,-0.0029285757894421467,0.0029285757894421467,1074658
SPX_pct_5,SPX,5,False,ES_fwd_ret_360,360,signed,-0.0029240875942269868,0.0029240875942269868,1119549
ES_minus_SPX_pct_90,ES_minus_SPX,90,False,ES_fwd_ret_240,240,signed,-0.0029134252164593794,0.0029134252164593794,1128754
SPX_pct_30_per_ESvol,SPX,30,True,ES_fwd_ret_240,240,signed,-0.0029128809938199613,0.0029128809938199613,1124639
ES_pct_30_per_ESvol,ES,30,True,ES_fwd_ret_180,180,signed,-0.002903642872906758,0.002903642872906758,1140169
SPY_pct_8_per_ESvol,SPY,8,True,ES_fwd_ret_60,60,signed,-0.0029031797704956977,0.0029031797704956977,1176944
ES_pct_12,ES,12,False,ES_fwd_ret_240,240,signed,-0.0028959250089611753,0.0028959250089611753,1149268
SPY_minus_SPX_pct_20,SPY_minus_SPX,20,False,ES_fwd_ret_120,120,signed,-0.002895807283570936,0.002895807283570936,1178724
SPX_pct_360_per_ESvol,SPX,360,True,ES_fwd_ret_12,12,signed,-0.0028881394276735178,0.0028881394276735178,1098209
ES_pct_45,ES,45,False,ES_fwd_up_360,360,binary,-0.0028878619823503463,0.0028878619823503463,1076825
SPY_pct_12_per_ESvol,SPY,12,True,ES_fwd_up_120,120,binary,-0.00288726447030478,0.00288726447030478,1133127
SPY_pct_180,SPY,180,False,ES_fwd_up_180,180,binary,-0.0028789197118304546,0.0028789197118304546,1081900
SPY_minus_SPX_pct_360_per_ESvol,SPY_minus_SPX,360,True,ES_fwd_ret_60,60,signed,0.002870527415888107,0.002870527415888107,1085777
ES_pct_12_per_ESvol,ES,12,True,ES_fwd_up_180,180,binary,-0.0028693294528389945,0.0028693294528389945,1122751
ES_pct_1_per_ESvol,ES,1,True,ES_fwd_up_12,12,binary,-0.0028651225323746738,0.0028651225323746738,1103634
SPY_pct_1_per_ESvol,SPY,1,True,ES_fwd_up_12,12,binary,-0.002862939171356793,0.002862939171356793,1103634
SPY_pct_12,SPY,12,False,ES_fwd_ret_240,240,signed,-0.002859939950208889,0.002859939950208889,1149268
SPY_pct_45,SPY,45,False,ES_fwd_up_360,360,binary,-0.0028572520627802352,0.0028572520627802352,1076825
ES_minus_SPX_pct_240_per_ESvol,ES_minus_SPX,240,True,ES_fwd_ret_120,120,signed,0.0028568369757366475,0.0028568369757366475,1101317
ES_pct_8,ES,8,False,ES_fwd_ret_240,240,signed,-0.0028506756244629896,0.0028506756244629896,1150320
ES_pct_180,ES,180,False,ES_fwd_up_180,180,binary,-0.0028505419526659824,0.0028505419526659824,1081900
SPY_pct_30_per_ESvol,SPY,30,True,ES_fwd_up_60,60,binary,-0.002849574715341981,0.002849574715341981,1133480
SPY_pct_8_per_ESvol,SPY,8,True,ES_fwd_up_240,240,binary,-0.002845995541258894,0.002845995541258894,1111566
SPY_pct_45_per_ESvol,SPY,45,True,ES_fwd_up_12,12,binary,-0.002842090107929953,0.002842090107929953,1092638
SPX_pct_90_per_ESvol,SPX,90,True,ES_fwd_up_120,120,binary,-0.0028386383423041617,0.0028386383423041617,1113214
SPY_pct_1,SPY,1,False,ES_fwd_up_120,120,binary,-0.002828599995805732,0.002828599995805732,1138098
SPX_pct_45_per_ESvol,SPX,45,True,ES_fwd_up_60,60,binary,-0.002822684699182275,0.002822684699182275,1129664
SPX_pct_5_per_ESvol,SPX,5,True,ES_fwd_up_12,12,binary,-0.002821488640111704,0.002821488640111704,1102621
SPY_pct_8,SPY,8,False,ES_fwd_ret_240,240,signed,-0.0028188710750963377,0.0028188710750963377,1150320
SPY_minus_SPX_pct_240,SPY_minus_SPX,240,False,ES_fwd_up_360,360,binary,0.0028185975721593186,0.0028185975721593186,1026674
ES_pct_5,ES,5,False,ES_fwd_ret_360,360,signed,-0.002817219922756961,0.002817219922756961,1119549
SPY_minus_SPX_pct_120,SPY_minus_SPX,120,False,ES_fwd_up_60,60,binary,-0.0028125684060884264,0.0028125684060884264,1112751
SPX_pct_5_per_ESvol,SPX,5,True,ES_fwd_up_180,180,binary,-0.0028063346190035873,0.0028063346190035873,1124548
SPY_pct_5,SPY,5,False,ES_fwd_ret_360,360,signed,-0.0028054603518131134,0.0028054603518131134,1119549
SPY_pct_1,SPY,1,False,ES_fwd_up_360,360,binary,-0.0027928467530432427,0.0027928467530432427,1088106
SPY_minus_SPX_pct_240_per_ESvol,SPY_minus_SPX,240,True,ES_fwd_ret_120,120,signed,0.0027927897916573173,0.0027927897916573173,1101317
ES_minus_SPY_pct_180_per_ESvol,ES_minus_SPY,180,True,ES_fwd_up_240,240,binary,0.002788590496308232,0.002788590496308232,1067375
ES_minus_SPY_pct_60,ES_minus_SPY,60,False,ES_fwd_up_12,12,binary,-0.0027858248263950935,0.0027858248263950935,1090858
ES_minus_SPY_pct_180_per_ESvol,ES_minus_SPY,180,True,ES_fwd_up_360,360,binary,0.002781805933143369,0.002781805933143369,1039928
SPY_minus_SPX_pct_12,SPY_minus_SPX,12,False,ES_fwd_ret_240,240,signed,-0.0027754901719984795,0.0027754901719984795,1149268
SPX_pct_30_per_ESvol,SPX,30,True,ES_fwd_ret_180,180,signed,-0.00276974371502669,0.00276974371502669,1140169
ES_minus_SPX_pct_60,ES_minus_SPX,60,False,ES_fwd_up_60,60,binary,-0.0027628355169604314,0.0027628355169604314,1127991
SPY_pct_360_per_ESvol,SPY,360,True,ES_fwd_ret_12,12,signed,-0.0027628338556224563,0.0027628338556224563,1098209
SPX_pct_20_per_ESvol,SPX,20,True,ES_fwd_up_360,360,binary,-0.002755682004698078,0.002755682004698078,1081065
SPY_pct_90_per_ESvol,SPY,90,True,ES_fwd_up_120,120,binary,-0.00275542022638047,0.00275542022638047,1113214
SPX_pct_120,SPX,120,False,ES_fwd_up_240,240,binary,-0.002754640937412611,0.002754640937412611,1084999
SPX_pct_90,SPX,90,False,ES_fwd_ret_240,240,signed,0.002753171213278927,0.002753171213278927,1128754
SPY_pct_30_per_ESvol,SPY,30,True,ES_fwd_up_120,120,binary,-0.002752841380747043,0.002752841380747043,1128530
ES_minus_SPX_pct_1,ES_minus_SPX,1,False,ES_fwd_up_12,12,binary,-0.0027436782319213184,0.0027436782319213184,1105607
ES_minus_SPX_pct_20,ES_minus_SPX,20,False,ES_fwd_ret_120,120,signed,-0.0027427473638367136,0.0027427473638367136,1178724
ES_pct_1,ES,1,False,ES_fwd_up_120,120,binary,-0.0027364580680933133,0.0027364580680933133,1138098
SPX_pct_180,SPX,180,False,ES_fwd_up_180,180,binary,-0.0027344283253699147,0.0027344283253699147,1081900
SPX_pct_30_per_ESvol,SPX,30,True,ES_fwd_up_60,60,binary,-0.0027339407024074315,0.0027339407024074315,1133480
SPY_minus_SPX_pct_12_per_ESvol,SPY_minus_SPX,12,True,ES_fwd_up_120,120,binary,-0.00273385237510037,0.00273385237510037,1133127
ES_pct_360_per_ESvol,ES,360,True,ES_fwd_ret_12,12,signed,-0.00273048592602677,0.00273048592602677,1098209
ES_pct_5,ES,5,False,ES_fwd_ret_240,240,signed,-0.002726041380763831,0.002726041380763831,1151109
ES_pct_8_per_ESvol,ES,8,True,ES_fwd_ret_360,360,signed,-0.0027244857896924326,0.0027244857896924326,1099289
SPX_pct_300,SPX,300,False,ES_fwd_ret_180,180,signed,0.002722512511360581,0.002722512511360581,1089304
ES_pct_8_per_ESvol,ES,8,True,ES_fwd_up_240,240,binary,-0.0027198653087600437,0.0027198653087600437,1111566
SPY_pct_5,SPY,5,False,ES_fwd_ret_240,240,signed,-0.0027194893945531344,0.0027194893945531344,1151109
ES_pct_30_per_ESvol,ES,30,True,ES_fwd_ret_12,12,signed,-0.0027180750321412163,0.0027180750321412163,1183678
SPY_minus_SPX_pct_45_per_ESvol,SPY_minus_SPX,45,True,ES_fwd_ret_120,120,signed,-0.0027145629528096734,0.0027145629528096734,1151821
SPY_minus_SPX_pct_360,SPY_minus_SPX,360,False,ES_fwd_ret_12,12,signed,0.0027143471296101223,0.0027143471296101223,1117708
SPY_pct_5_per_ESvol,SPY,5,True,ES_fwd_up_60,60,binary,-0.0027130132718334262,0.0027130132718334262,1139870
ES_pct_30_per_ESvol,ES,30,True,ES_fwd_up_120,120,binary,-0.002712014443203006,0.002712014443203006,1128530
SPY_pct_30_per_ESvol,SPY,30,True,ES_fwd_up_180,180,binary,-0.0027004888870612483,0.0027004888870612483,1118140
SPX_pct_5_per_ESvol,SPX,5,True,ES_fwd_up_360,360,binary,-0.0026966461264617764,0.0026966461264617764,1084914
ES_pct_8_per_ESvol,ES,8,True,ES_fwd_ret_60,60,signed,-0.002695822544648055,0.002695822544648055,1176944
ES_pct_1,ES,1,False,ES_fwd_up_360,360,binary,-0.0026904016772172573,0.0026904016772172573,1088106
SPY_minus_SPX_pct_360,SPY_minus_SPX,360,False,ES_fwd_up_180,180,binary,0.0026857605293290018,0.0026857605293290018,1035767
SPY_minus_SPX_pct_45,SPY_minus_SPX,45,False,ES_fwd_up_60,60,binary,-0.002684922783365185,0.002684922783365185,1131801
ES_minus_SPX_pct_12,ES_minus_SPX,12,False,ES_fwd_up_120,120,binary,-0.0026832376690999276,0.0026832376690999276,1135298
ES_minus_SPX_pct_60,ES_minus_SPX,60,False,ES_fwd_up_240,240,binary,-0.002678553592975472,0.002678553592975472,1100397
SPX_pct_45_per_ESvol,SPX,45,True,ES_fwd_up_240,240,binary,-0.0026773656172831752,0.0026773656172831752,1102054
SPY_minus_SPX_pct_60_per_ESvol,SPY_minus_SPX,60,True,ES_fwd_up_180,180,binary,-0.0026749985008781593,0.0026749985008781593,1110471
ES_minus_SPX_pct_20,ES_minus_SPX,20,False,ES_fwd_ret_12,12,signed,-0.002672175561589364,0.002672175561589364,1207128
SPX_pct_30_per_ESvol,SPX,30,True,ES_fwd_up_120,120,binary,-0.0026710059192295603,0.0026710059192295603,1128530
SPX_pct_2,SPX,2,False,ES_fwd_up_240,240,binary,-0.0026706627116842175,0.0026706627116842175,1115303
ES_pct_30_per_ESvol,ES,30,True,ES_fwd_ret_60,60,signed,-0.002667790072849004,0.002667790072849004,1171246
ES_pct_90_per_ESvol,ES,90,True,ES_fwd_up_120,120,binary,-0.0026595473315054376,0.0026595473315054376,1113214
SPX_pct_45,SPX,45,False,ES_fwd_up_360,360,binary,-0.0026561743478011623,0.0026561743478011623,1076825
ES_minus_SPX_pct_300_per_ESvol,ES_minus_SPX,300,True,ES_fwd_ret_60,60,signed,0.0026529588928588914,0.0026529588928588914,1101317
ES_minus_SPX_pct_20_per_ESvol,ES_minus_SPX,20,True,ES_fwd_up_12,12,binary,-0.0026525177781652506,0.0026525177781652506,1098851
SPX_pct_240,SPX,240,False,ES_fwd_ret_12,12,signed,-0.002649312524623946,0.002649312524623946,1149268
